Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Outros,490.0,490,490,490,24. Expans╞o de 8.000 MW de Usinas Nucleares
Pot. Compl.,0.0,13711,37132,63978,24. Expans╞o de 8.000 MW de Usinas Nucleares
GD,17.0,13668,27728,49887,24. Expans╞o de 8.000 MW de Usinas Nucleares
Hidro,95236.0,132818,135468,135468,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Gás Natural,11242.0,14015,14803,14434,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Carvão,3173.0,2251,340,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Nuclear,1990.0,3395,3395,3395,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Óleos Comb,5183.0,0,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Biomassa,11999.0,15812,15812,15812,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Eólica,6556.0,55106,120065,188327,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Solar,20.0,6353,41018,83976,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Outros,490.0,490,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Pot. Compl.,0.0,14277,44793,79697,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
GD,17.0,13668,27728,49887,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Hidro,95236.0,138094,156178,162551,62. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,11242.0,16943,24344,25181,62. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,3173.0,2251,340,0,62. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1990.0,3395,3395,3395,62. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,5183.0,0,0,0,62. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,11999.0,19975,19975,19975,62. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,6556.0,42973,93548,140100,62. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,20.0,2170,11586,22431,62. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,490.0,490,490,490,62. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,12795,30303,61555,62. Capacidade Instalada de GD alcança 75 GW em 2050
GD,17.0,20503,41592,74831,62. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,95236.0,132779,136718,136912,32. UHEs em áreas de interferência com CAPEX dobrado
Gás Natural,11242.0,17501,25627,32494,32. UHEs em áreas de interferência com CAPEX dobrado
Carvão,3173.0,2251,340,0,32. UHEs em áreas de interferência com CAPEX dobrado
Nuclear,1990.0,3395,3395,3395,32. UHEs em áreas de interferência com CAPEX dobrado
Óleos Comb,5183.0,0,0,0,32. UHEs em áreas de interferência com CAPEX dobrado
Biomassa,11999.0,13394,13394,13395,32. UHEs em áreas de interferência com CAPEX dobrado
Eólica,6556.0,52746,104903,148953,32. UHEs em áreas de interferência com CAPEX dobrado
Solar,20.0,6353,32631,75589,32. UHEs em áreas de interferência com CAPEX dobrado
Outros,490.0,490,490,490,32. UHEs em áreas de interferência com CAPEX dobrado
Pot. Compl.,0.0,13710,38404,66726,32. UHEs em áreas de interferência com CAPEX dobrado
GD,17.0,13668,27728,49887,32. UHEs em áreas de interferência com CAPEX dobrado
Hidro,95236.0,137924,148169,154899,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Gás Natural,11242.0,20167,32943,41393,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Carvão,3173.0,2251,340,0,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Nuclear,1990.0,3395,3395,3395,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Óleos Comb,5183.0,0,0,0,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Biomassa,11999.0,25497,27519,28438,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Eólica,6556.0,35933,61597,96658,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Solar,20.0,6927,44333,44333,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Outros,490.0,490,490,490,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Pot. Compl.,0.0,10369,30550,55791,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
GD,17.0,13668,27728,49887,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Hidro,95236.0,132818,135189,135303,27. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,11242.0,17292,25418,34162,27. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,3173.0,2251,340,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1990.0,3395,3395,3395,27. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,5183.0,0,0,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,11999.0,13394,13394,13009,27. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,6556.0,50515,113180,170684,27. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,20.0,5357,16046,26892,27. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,490.0,490,490,490,27. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,14171,42580,71147,27. Capacidade Instalada de GD alcança 75 GW em 2050
GD,17.0,20503,41592,74831,27. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,95236.0,132153,134899,134899,02. Matriz Elétrica com expans╞o 100 por cento renovável
Gás Natural,11242.0,6923,1576,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Carvão,3173.0,2251,340,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Nuclear,1990.0,3395,3395,3395,02. Matriz Elétrica com expans╞o 100 por cento renovável
Óleos Comb,5183.0,0,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Biomassa,11999.0,23994,18841,18456,02. Matriz Elétrica com expans╞o 100 por cento renovável
Eólica,6556.0,54489,137841,209430,02. Matriz Elétrica com expans╞o 100 por cento renovável
Solar,20.0,6353,37872,80830,02. Matriz Elétrica com expans╞o 100 por cento renovável
Outros,490.0,490,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Pot. Compl.,0.0,14337,51130,85431,02. Matriz Elétrica com expans╞o 100 por cento renovável
GD,17.0,13668,27728,49887,02. Matriz Elétrica com expans╞o 100 por cento renovável
Hidro,95236.0,132779,135117,135224,25. Expans╞o de 10.000 MW de Usinas Nucleares
Gás Natural,11242.0,17484,25610,30996,25. Expans╞o de 10.000 MW de Usinas Nucleares
Carvão,3173.0,2251,340,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
Nuclear,1990.0,3395,9395,13395,25. Expans╞o de 10.000 MW de Usinas Nucleares
Óleos Comb,5183.0,0,0,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
Biomassa,11999.0,13394,13394,13395,25. Expans╞o de 10.000 MW de Usinas Nucleares
Eólica,6556.0,52780,103566,140478,25. Expans╞o de 10.000 MW de Usinas Nucleares
Solar,20.0,6353,20774,63732,25. Expans╞o de 10.000 MW de Usinas Nucleares
Outros,490.0,490,490,490,25. Expans╞o de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,13719,36785,62436,25. Expans╞o de 10.000 MW de Usinas Nucleares
GD,17.0,13668,27728,49887,25. Expans╞o de 10.000 MW de Usinas Nucleares
Hidro,95236.0,120461,124380,124708,01. Estagnaç╞o
Gás Natural,11242.0,7305,7980,7612,01. Estagnaç╞o
Carvão,3173.0,2251,340,0,01. Estagnaç╞o
Nuclear,1990.0,3395,3395,3395,01. Estagnaç╞o
Óleos Comb,5183.0,0,0,0,01. Estagnaç╞o
Biomassa,11999.0,13394,13394,13395,01. Estagnaç╞o
Eólica,6556.0,15913,5933,6783,01. Estagnaç╞o
Solar,20.0,2170,0,0,01. Estagnaç╞o
Outros,490.0,490,490,490,01. Estagnaç╞o
Pot. Compl.,0.0,190,5537,6053,01. Estagnaç╞o
GD,4.0,3180,5525,8395,01. Estagnaç╞o
Hidro,95236.0,137209,157517,164659,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,11242.0,17059,24460,25097,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,3173.0,2251,340,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1990.0,3395,3395,3395,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,5183.0,0,0,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,11999.0,24414,24414,24414,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,6556.0,44096,98114,135599,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,20.0,2170,4718,42368,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,490.0,490,490,490,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,12767,29686,61565,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,17.0,13668,27728,49887,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,95236.0,125918,125918,125918,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Gás Natural,11242.0,23967,26914,26545,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Carvão,3173.0,2251,340,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Nuclear,1990.0,3395,3395,3395,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Óleos Comb,5183.0,0,0,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Biomassa,11999.0,23994,23994,23995,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Eólica,6556.0,55488,124836,193176,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Solar,20.0,11799,46250,89208,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Outros,490.0,490,490,490,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Pot. Compl.,0.0,2209,32614,65585,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
GD,17.0,13668,27728,49887,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Hidro,95236.0,139314,156916,163474,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Gás Natural,11242.0,16964,24365,25002,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Carvão,3173.0,2251,340,0,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Nuclear,1990.0,3395,3395,3395,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Óleos Comb,5183.0,0,0,0,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Biomassa,11999.0,25095,25095,25096,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Eólica,6556.0,43335,98867,145135,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Solar,20.0,2170,4718,30282,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Outros,490.0,490,490,490,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Pot. Compl.,0.0,11655,31766,61939,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
GD,17.0,13668,27728,49887,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Hidro,95236.0,132779,135150,135224,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Gás Natural,11242.0,17410,26461,33166,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Carvão,3173.0,2251,340,0,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Nuclear,1990.0,3395,3395,3395,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Óleos Comb,5183.0,0,0,0,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Biomassa,11999.0,13394,13394,13395,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Eólica,6556.0,52930,106324,150980,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Solar,20.0,6353,32408,75366,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Outros,490.0,490,490,490,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Pot. Compl.,0.0,13756,38351,66745,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
GD,17.0,13668,27728,49887,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Hidro,95236.0,132779,135300,135494,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Gás Natural,11242.0,17500,25626,32891,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Carvão,3173.0,2251,340,0,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Nuclear,1990.0,3395,3395,3395,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Óleos Comb,5183.0,0,0,0,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Biomassa,11999.0,13394,13394,13395,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Eólica,6556.0,52747,107997,151291,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Solar,20.0,6353,32122,75081,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Outros,490.0,490,490,490,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Pot. Compl.,0.0,13711,39131,67268,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
GD,17.0,13668,27728,49887,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Hidro,95236.0,132489,140602,144954,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,11242.0,14479,21880,24034,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,3173.0,2251,340,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1990.0,3395,3395,3395,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,5183.0,0,0,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,11999.0,25497,27519,28546,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,6556.0,41678,95809,133287,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,20.0,2170,4718,47676,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,490.0,490,490,490,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,6848,29789,58466,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,17.0,13668,27728,49887,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,95236.0,136804,157000,164243,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Gás Natural,11242.0,16758,25083,25720,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Carvão,3173.0,2251,340,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Nuclear,1990.0,4529,4529,4529,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,5183.0,0,0,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Biomassa,11999.0,24003,24003,24003,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Eólica,6556.0,43066,96865,135522,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Solar,20.0,2170,4718,37898,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Outros,490.0,490,490,490,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,12618,28809,60187,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
GD,17.0,13668,27728,49887,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Hidro,95236.0,129505,134808,135028,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Gás Natural,11242.0,14380,21781,26325,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Carvão,3173.0,2251,340,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Nuclear,1990.0,3395,3395,3395,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Óleos Comb,5183.0,0,0,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Biomassa,11999.0,22277,22277,21892,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Eólica,6556.0,49050,107091,148226,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Solar,20.0,2170,11911,56329,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Outros,490.0,490,490,490,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Pot. Compl.,0.0,9483,34673,65295,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
GD,17.0,13668,27728,49887,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Hidro,95236.0,132818,135252,135366,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Gás Natural,11242.0,17928,26054,35304,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Carvão,3173.0,2251,340,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Nuclear,1990.0,3395,3395,3395,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Óleos Comb,5183.0,0,0,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Biomassa,11999.0,13394,13394,13009,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Eólica,6556.0,54783,127750,194068,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Solar,20.0,7179,19849,33919,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Outros,490.0,490,490,490,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Pot. Compl.,0.0,13059,41288,68002,28. Capacidade Instalada de GD limitada a 25 GW em 2050
GD,17.0,6834,13864,24943,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Hidro,95236.0,132697,152251,157403,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Gás Natural,11242.0,15657,23983,24420,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Carvão,3173.0,2251,340,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Nuclear,1990.0,13920,13920,13920,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,5183.0,0,0,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Biomassa,11999.0,18952,18952,18952,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Eólica,6556.0,34622,88825,131635,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Solar,20.0,2170,4718,34385,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Outros,490.0,490,490,490,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,10717,28158,59812,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
GD,17.0,13668,27728,49887,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Hidro,95236.0,137943,153828,157813,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Gás Natural,11242.0,17354,25480,28319,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Carvão,3173.0,2251,340,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Nuclear,1990.0,3395,3395,3395,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Óleos Comb,5183.0,0,0,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Biomassa,11999.0,22644,22644,22644,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Eólica,6556.0,43879,102754,136537,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Solar,20.0,2170,4718,47676,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Outros,490.0,490,490,490,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Pot. Compl.,0.0,12655,31253,63493,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
GD,17.0,13668,27728,49887,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Hidro,95236.0,137610,157136,164659,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Gás Natural,11242.0,17447,24848,25903,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Carvão,3173.0,2251,340,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Nuclear,1990.0,3395,3395,3395,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Óleos Comb,5183.0,0,0,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Biomassa,11999.0,23741,23741,23741,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Eólica,6556.0,43293,94930,126159,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Solar,20.0,2170,4718,45363,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Outros,490.0,490,490,490,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Pot. Compl.,0.0,12482,28499,59407,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
GD,17.0,13668,27728,49887,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Hidro,95236.0,132125,147554,156799,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,11242.0,13732,19366,19397,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,3173.0,2251,340,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1990.0,3395,3395,3395,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,5183.0,0,0,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,11999.0,25497,27519,28546,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,6556.0,43377,86078,139770,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,20.0,2170,4718,21364,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,490.0,490,490,490,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,7177,29946,57009,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,17.0,13668,27728,49887,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,95236.0,137821,146594,153960,09. Integraç╞o Elétrica com países da América do Sul
Gás Natural,11242.0,17007,24407,24845,09. Integraç╞o Elétrica com países da América do Sul
Carvão,3173.0,2251,340,0,09. Integraç╞o Elétrica com países da América do Sul
Nuclear,1990.0,3395,3395,3395,09. Integraç╞o Elétrica com países da América do Sul
Óleos Comb,5183.0,0,0,0,09. Integraç╞o Elétrica com países da América do Sul
Biomassa,11999.0,25095,27371,27372,09. Integraç╞o Elétrica com países da América do Sul
Eólica,6556.0,46312,111417,153636,09. Integraç╞o Elétrica com países da América do Sul
Solar,20.0,2170,4718,34140,09. Integraç╞o Elétrica com países da América do Sul
Outros,490.0,490,490,490,09. Integraç╞o Elétrica com países da América do Sul
Pot. Compl.,0.0,13307,39260,70181,09. Integraç╞o Elétrica com países da América do Sul
GD,17.0,13668,27728,49887,09. Integraç╞o Elétrica com países da América do Sul
Hidro,95236.0,132779,135213,135287,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Gás Natural,11242.0,17899,26024,32622,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Carvão,3173.0,2251,340,0,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Nuclear,1990.0,3395,3395,3395,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Óleos Comb,5183.0,0,0,0,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Biomassa,11999.0,13394,13394,13395,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Eólica,6556.0,51942,105228,145408,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Solar,20.0,6353,35022,77980,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Outros,490.0,490,490,490,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Pot. Compl.,0.0,13510,37050,64693,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
GD,17.0,13668,27728,49887,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Hidro,95236.0,132779,141274,160329,35. UHEs com interferência após 2040
Gás Natural,11242.0,17114,24515,24746,35. UHEs com interferência após 2040
Carvão,3173.0,2251,340,0,35. UHEs com interferência após 2040
Nuclear,1990.0,3395,3395,3395,35. UHEs com interferência após 2040
Óleos Comb,5183.0,0,0,0,35. UHEs com interferência após 2040
Biomassa,11999.0,13903,13903,13903,35. UHEs com interferência após 2040
Eólica,6556.0,53181,106929,153795,35. UHEs com interferência após 2040
Solar,20.0,6353,23466,33418,35. UHEs com interferência após 2040
