Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Solar,3.0,1385,11431,15423,24. Expans╞o de 8.000 MW de Usinas Nucleares
Outros,451.0,451,451,451,24. Expans╞o de 8.000 MW de Usinas Nucleares
Pot. Compl.,0.0,9121,28752,52174,24. Expans╞o de 8.000 MW de Usinas Nucleares
GD,0.0,903,2004,3733,24. Expans╞o de 8.000 MW de Usinas Nucleares
Hidro,64227.0,92244,91774,82749,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Gás Natural,9622.0,13279,14025,13676,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Carvão,1840.0,1688,255,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Nuclear,1651.0,2983,2983,2983,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Óleos Comb,4235.0,0,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Biomassa,4132.0,7126,6953,6736,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Eólica,1104.0,15867,31847,48668,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Solar,3.0,1270,8203,16795,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Outros,451.0,451,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Pot. Compl.,0.0,14277,44793,79697,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
GD,0.0,903,2004,3733,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Hidro,63958.0,95534,107591,107427,62. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,10475.0,18468,27643,35649,62. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,2380.0,2635,1771,1771,62. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1651.0,2983,2983,2983,62. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,3820.0,0,0,0,62. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,3951.0,6644,8001,8377,62. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,573.0,11014,19779,37497,62. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,3.0,1385,7517,7517,62. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,451.0,451,451,451,62. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,10071,25095,49629,62. Capacidade Instalada de GD alcança 75 GW em 2050
GD,0.0,1355,3006,5599,62. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,63958.0,95534,107591,107427,32. UHEs em áreas de interferência com CAPEX dobrado
Gás Natural,10475.0,18468,27643,35649,32. UHEs em áreas de interferência com CAPEX dobrado
Carvão,2380.0,2635,1771,1771,32. UHEs em áreas de interferência com CAPEX dobrado
Nuclear,1651.0,2983,2983,2983,32. UHEs em áreas de interferência com CAPEX dobrado
Óleos Comb,3820.0,0,0,0,32. UHEs em áreas de interferência com CAPEX dobrado
Biomassa,3951.0,6644,8001,8377,32. UHEs em áreas de interferência com CAPEX dobrado
Eólica,573.0,11014,19779,37497,32. UHEs em áreas de interferência com CAPEX dobrado
Solar,3.0,1385,7517,7517,32. UHEs em áreas de interferência com CAPEX dobrado
Outros,451.0,451,451,451,32. UHEs em áreas de interferência com CAPEX dobrado
Pot. Compl.,0.0,10071,25095,49629,32. UHEs em áreas de interferência com CAPEX dobrado
GD,0.0,903,2004,3733,32. UHEs em áreas de interferência com CAPEX dobrado
Hidro,65331.0,93740,95866,95936,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Gás Natural,9804.0,18511,31171,39167,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Carvão,2106.0,2635,1551,1551,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Nuclear,1651.0,2983,2983,2983,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Óleos Comb,3339.0,0,0,0,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Biomassa,3985.0,6644,8001,9008,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Eólica,593.0,11506,21322,38024,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Solar,2.0,1385,8559,8559,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Outros,451.0,451,451,451,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Pot. Compl.,0.0,11330,30929,55623,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
GD,0.0,903,2004,3733,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Hidro,62271.0,95882,93738,90845,27. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,10651.0,19215,32118,40195,27. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,2380.0,2635,1551,1551,27. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1651.0,2983,2983,2983,27. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,4156.0,0,0,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,4233.0,6644,7695,7648,27. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,1467.0,9852,19218,35010,27. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,3.0,1385,11431,16332,27. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,451.0,451,451,451,27. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,9690,30655,54437,27. Capacidade Instalada de GD alcança 75 GW em 2050
GD,0.0,1355,3006,5599,27. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,64604.0,91805,92191,83130,02. Matriz Elétrica com expans╞o 100 por cento renovável
Gás Natural,9530.0,6559,1149,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Carvão,2012.0,1688,255,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Nuclear,1813.0,3144,3144,3144,02. Matriz Elétrica com expans╞o 100 por cento renovável
Óleos Comb,3438.0,0,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Biomassa,4244.0,14470,12585,12237,02. Matriz Elétrica com expans╞o 100 por cento renovável
Eólica,1168.0,15484,32804,51195,02. Matriz Elétrica com expans╞o 100 por cento renovável
Solar,3.0,1248,7574,16166,02. Matriz Elétrica com expans╞o 100 por cento renovável
Outros,451.0,451,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Pot. Compl.,0.0,14337,51130,85431,02. Matriz Elétrica com expans╞o 100 por cento renovável
GD,0.0,903,2004,3733,02. Matriz Elétrica com expans╞o 100 por cento renovável
Hidro,62944.0,92200,91478,94337,25. Expans╞o de 10.000 MW de Usinas Nucleares
Gás Natural,10261.0,16566,23905,29188,25. Expans╞o de 10.000 MW de Usinas Nucleares
Carvão,2380.0,1688,255,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
Nuclear,1651.0,2983,7964,11284,25. Expans╞o de 10.000 MW de Usinas Nucleares
Óleos Comb,4040.0,0,0,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
Biomassa,4234.0,4944,4771,4554,25. Expans╞o de 10.000 MW de Usinas Nucleares
Eólica,1298.0,15364,31069,36306,25. Expans╞o de 10.000 MW de Usinas Nucleares
Solar,3.0,1270,4154,12746,25. Expans╞o de 10.000 MW de Usinas Nucleares
Outros,451.0,451,451,451,25. Expans╞o de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,13719,36785,62436,25. Expans╞o de 10.000 MW de Usinas Nucleares
GD,0.0,903,2004,3733,25. Expans╞o de 10.000 MW de Usinas Nucleares
Hidro,64859.0,81560,85457,86338,01. Estagnaç╞o
Gás Natural,10520.0,7982,8918,8190,01. Estagnaç╞o
Carvão,2106.0,1688,255,0,01. Estagnaç╞o
Nuclear,1651.0,2983,2983,2983,01. Estagnaç╞o
Óleos Comb,3481.0,0,0,0,01. Estagnaç╞o
Biomassa,4136.0,4944,7695,7685,01. Estagnaç╞o
Eólica,1263.0,4304,34,0,01. Estagnaç╞o
Solar,2.0,434,0,0,01. Estagnaç╞o
Outros,451.0,451,451,451,01. Estagnaç╞o
Pot. Compl.,0.0,0,3354,3406,01. Estagnaç╞o
GD,0.0,406,811,1248,01. Estagnaç╞o
Hidro,63352.0,94018,106995,107505,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,9970.0,18947,28687,37262,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,2380.0,1688,255,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1651.0,2983,2983,2983,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,4082.0,0,0,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,4039.0,8922,9573,9389,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,1333.0,9877,19607,36197,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,4.0,1385,8149,8149,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,451.0,451,451,451,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,10913,24133,49366,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,0.0,903,2004,3733,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,62950.0,87015,83790,86840,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Gás Natural,10303.0,22036,25500,22462,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Carvão,2380.0,1688,255,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Nuclear,1651.0,2983,2983,2983,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Óleos Comb,4145.0,0,0,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Biomassa,4102.0,14511,14337,14120,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Eólica,1280.0,15932,31652,41021,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Solar,2.0,2359,9250,17841,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Outros,451.0,451,451,451,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Pot. Compl.,0.0,2209,32614,65585,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
GD,0.0,903,2004,3733,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Hidro,63695.0,95448,93174,94709,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Gás Natural,10651.0,19183,33889,39177,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Carvão,2108.0,2635,1821,1551,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Nuclear,1651.0,2983,2983,2983,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Óleos Comb,4156.0,0,0,0,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Biomassa,4211.0,6644,7865,7648,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Eólica,337.0,8006,20916,37033,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Solar,3.0,1385,11431,17481,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Outros,451.0,451,451,451,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Pot. Compl.,0.0,12450,28302,50268,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
GD,0.0,903,2004,3733,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Hidro,63958.0,95534,107591,107427,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Gás Natural,10475.0,18468,27643,35649,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Carvão,2380.0,2635,1771,1771,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Nuclear,1651.0,2983,2983,2983,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Óleos Comb,3820.0,0,0,0,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Biomassa,3951.0,6644,8001,8377,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Eólica,573.0,11014,19779,37497,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Solar,3.0,1385,7517,7517,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Outros,451.0,451,451,451,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Pot. Compl.,0.0,10071,25095,49629,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
GD,0.0,903,2004,3733,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Hidro,63958.0,95534,107591,107427,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Gás Natural,10475.0,18468,27643,35649,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Carvão,2380.0,2635,1771,1771,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Nuclear,1651.0,2983,2983,2983,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Óleos Comb,3820.0,0,0,0,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Biomassa,3951.0,6644,8001,8377,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Eólica,573.0,11014,19779,37497,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Solar,3.0,1385,7517,7517,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Outros,451.0,451,451,451,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Pot. Compl.,0.0,10071,25095,49629,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
GD,0.0,903,2004,3733,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Hidro,59109.0,92792,97325,97475,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,10146.0,13719,20731,22771,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1637.0,1688,255,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1651.0,2983,2983,2983,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,4471.0,0,0,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,8451.0,18236,19613,19635,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,1407.0,12034,28742,39986,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,4.0,434,943,9535,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,451.0,451,451,451,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,6848,29789,58466,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,0.0,903,2004,3733,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,63306.0,92938,104994,105720,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Gás Natural,10475.0,15877,23766,24369,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Carvão,2380.0,1688,255,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Nuclear,1813.0,4178,4178,4178,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,3623.0,0,0,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Biomassa,4009.0,8551,8378,8161,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Eólica,1203.0,12450,29059,40656,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Solar,4.0,434,943,7579,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Outros,451.0,451,451,451,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,12618,28809,60187,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
GD,0.0,903,2004,3733,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Hidro,59977.0,90326,92661,88278,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Gás Natural,10342.0,13625,20637,24247,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Carvão,2106.0,1688,255,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Nuclear,1651.0,2983,2983,2983,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Óleos Comb,3389.0,0,0,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Biomassa,8316.0,15950,15891,15543,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Eólica,1093.0,14245,30899,43239,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Solar,2.0,434,2382,11265,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Outros,451.0,451,451,451,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Pot. Compl.,0.0,9483,34673,65295,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
GD,0.0,903,2004,3733,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Hidro,63958.0,95534,107591,107427,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Gás Natural,10475.0,18468,27643,35649,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Carvão,2380.0,2635,1771,1771,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Nuclear,1651.0,2983,2983,2983,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Óleos Comb,3820.0,0,0,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Biomassa,3951.0,6644,8001,8377,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Eólica,573.0,11014,19779,37497,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Solar,3.0,1385,7517,7517,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Outros,451.0,451,451,451,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Pot. Compl.,0.0,10071,25095,49629,28. Capacidade Instalada de GD limitada a 25 GW em 2050
GD,0.0,451,1002,1866,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Hidro,63306.0,91576,102260,102358,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Gás Natural,10475.0,14835,22723,23137,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Carvão,2380.0,1688,255,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Nuclear,1813.0,12734,12734,12734,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,3623.0,0,0,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Biomassa,4009.0,6834,6660,6443,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Eólica,1203.0,9917,26647,39490,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Solar,4.0,434,943,6877,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Outros,451.0,451,451,451,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,10717,28158,59812,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
GD,0.0,903,2004,3733,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Hidro,63958.0,95534,107591,107427,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Gás Natural,10475.0,18468,27643,35649,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Carvão,2380.0,2635,1771,1771,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Nuclear,1651.0,2983,2983,2983,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Óleos Comb,3820.0,0,0,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Biomassa,3951.0,6644,8001,8377,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Eólica,573.0,11014,19779,37497,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Solar,3.0,1385,7517,7517,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Outros,451.0,451,451,451,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Pot. Compl.,0.0,10071,25095,49629,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
GD,0.0,903,2004,3733,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Hidro,63352.0,94162,104817,108672,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Gás Natural,9970.0,16006,23543,21792,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Carvão,2380.0,1688,255,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Nuclear,1651.0,2983,2983,2983,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Óleos Comb,4082.0,0,0,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Biomassa,4039.0,8462,8289,7941,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Eólica,1333.0,12518,31053,42667,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Solar,4.0,434,943,9072,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Outros,451.0,451,451,451,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Pot. Compl.,0.0,12482,28499,57724,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
GD,0.0,903,2004,3733,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Hidro,59944.0,92662,102470,106011,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,9817.0,13010,18349,18378,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,2380.0,1688,255,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1651.0,2983,2983,2983,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,3810.0,0,0,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,8227.0,18236,19613,20267,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,1046.0,12543,25823,41931,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,2.0,434,943,4272,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,451.0,451,451,451,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,7177,29946,57009,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,0.0,903,2004,3733,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,63695.0,95448,93174,94709,09. Integraç╞o Elétrica com países da América do Sul
Gás Natural,10651.0,19183,33889,39177,09. Integraç╞o Elétrica com países da América do Sul
Carvão,2108.0,2635,1821,1551,09. Integraç╞o Elétrica com países da América do Sul
Nuclear,1651.0,2983,2983,2983,09. Integraç╞o Elétrica com países da América do Sul
Óleos Comb,4156.0,0,0,0,09. Integraç╞o Elétrica com países da América do Sul
Biomassa,4211.0,6644,7865,7648,09. Integraç╞o Elétrica com países da América do Sul
Eólica,337.0,8006,20916,37033,09. Integraç╞o Elétrica com países da América do Sul
Solar,3.0,1385,11431,17481,09. Integraç╞o Elétrica com países da América do Sul
Outros,451.0,451,451,451,09. Integraç╞o Elétrica com países da América do Sul
Pot. Compl.,0.0,12450,28302,50268,09. Integraç╞o Elétrica com países da América do Sul
GD,0.0,903,2004,3733,09. Integraç╞o Elétrica com países da América do Sul
Hidro,63958.0,95534,107591,107427,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Gás Natural,10475.0,18468,27643,35649,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Carvão,2380.0,2635,1771,1771,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Nuclear,1651.0,2983,2983,2983,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Óleos Comb,3820.0,0,0,0,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Biomassa,3951.0,6644,8001,8377,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Eólica,573.0,11014,19779,37497,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Solar,3.0,1385,7517,7517,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Outros,451.0,451,451,451,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Pot. Compl.,0.0,10071,25095,49629,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
GD,0.0,903,2004,3733,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Hidro,63958.0,95534,107591,107427,35. UHEs com interferência após 2040
Gás Natural,10475.0,18468,27643,35649,35. UHEs com interferência após 2040
Carvão,2380.0,2635,1771,1771,35. UHEs com interferência após 2040
Nuclear,1651.0,2983,2983,2983,35. UHEs com interferência após 2040
Óleos Comb,3820.0,0,0,0,35. UHEs com interferência após 2040
Biomassa,3951.0,6644,8001,8377,35. UHEs com interferência após 2040
Eólica,573.0,11014,19779,37497,35. UHEs com interferência após 2040
