Fonte/Tecnologia,Ano 2015,Ano 2030,Ano 2040,Ano 2050,Cenário
Pot. Compl.,0.0,0,0,0,24. Expans╞o de 8.000 MW de Usinas Nucleares
GD,1.0,3014,6338,11463,24. Expans╞o de 8.000 MW de Usinas Nucleares
Hidro,48809.0,69533,69346,64137,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Gás Natural,5804.0,3836,2877,783,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Carvão,1827.0,584,246,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Nuclear,1724.0,2962,2962,2962,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Óleos Comb,310.0,0,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Biomassa,4036.0,5587,5327,4749,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Eólica,2886.0,25017,53622,83746,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Solar,5.0,1722,11539,23624,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Outros,427.0,427,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Pot. Compl.,0.0,0,0,0,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
GD,1.0,3014,6338,11463,03. Matriz Elétrica com expans╞o a partir de tecnologias n╞o emissoras de GEE
Hidro,48825.0,72772,81718,84507,62. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,5787.0,4750,5022,9971,62. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,1827.0,622,285,0,62. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1724.0,2962,3007,3007,62. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,310.0,0,0,0,62. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,4036.0,6603,6339,6109,62. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,2886.0,19480,42693,63938,62. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,5.0,545,3259,6310,62. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,427.0,427,427,427,62. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,0,0,0,62. Capacidade Instalada de GD alcança 75 GW em 2050
GD,2.0,4522,9508,17195,62. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,48825.0,70470,73917,72946,32. UHEs em áreas de interferência com CAPEX dobrado
Gás Natural,5788.0,4935,7038,10372,32. UHEs em áreas de interferência com CAPEX dobrado
Carvão,1827.0,622,285,0,32. UHEs em áreas de interferência com CAPEX dobrado
Nuclear,1724.0,2962,3007,3052,32. UHEs em áreas de interferência com CAPEX dobrado
Óleos Comb,310.0,0,0,0,32. UHEs em áreas de interferência com CAPEX dobrado
Biomassa,4036.0,4590,4326,4096,32. UHEs em áreas de interferência com CAPEX dobrado
Eólica,2886.0,23939,47739,67842,32. UHEs em áreas de interferência com CAPEX dobrado
Solar,5.0,1722,9179,21265,32. UHEs em áreas de interferência com CAPEX dobrado
Outros,427.0,427,427,427,32. UHEs em áreas de interferência com CAPEX dobrado
Pot. Compl.,0.0,0,0,0,32. UHEs em áreas de interferência com CAPEX dobrado
GD,1.0,3014,6338,11463,32. UHEs em áreas de interferência com CAPEX dobrado
Hidro,48832.0,73128,80641,85361,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Gás Natural,5788.0,5697,10922,20845,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Carvão,1827.0,971,285,0,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Nuclear,1724.0,3007,3007,3052,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Óleos Comb,310.0,0,0,0,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Biomassa,4029.0,8292,8646,8697,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Eólica,2886.0,16267,29554,49181,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Solar,5.0,1880,12438,12438,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Outros,427.0,427,427,427,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Pot. Compl.,0.0,0,0,0,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
GD,1.0,3014,6338,11463,10. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por centomaior
Hidro,48825.0,70338,72628,71952,27. Capacidade Instalada de GD alcança 75 GW em 2050
Gás Natural,5787.0,4892,6757,10926,27. Capacidade Instalada de GD alcança 75 GW em 2050
Carvão,1827.0,622,246,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Nuclear,1724.0,2962,3007,3052,27. Capacidade Instalada de GD alcança 75 GW em 2050
Óleos Comb,310.0,0,0,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
Biomassa,4036.0,4557,4305,3978,27. Capacidade Instalada de GD alcança 75 GW em 2050
Eólica,2886.0,22922,50866,76368,27. Capacidade Instalada de GD alcança 75 GW em 2050
Solar,5.0,1442,4514,7565,27. Capacidade Instalada de GD alcança 75 GW em 2050
Outros,427.0,427,427,427,27. Capacidade Instalada de GD alcança 75 GW em 2050
Pot. Compl.,0.0,0,0,0,27. Capacidade Instalada de GD alcança 75 GW em 2050
GD,2.0,4522,9508,17195,27. Capacidade Instalada de GD alcança 75 GW em 2050
Hidro,48809.0,68028,65072,56438,02. Matriz Elétrica com expans╞o 100 por cento renovável
Gás Natural,5804.0,2775,877,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Carvão,1827.0,584,208,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Nuclear,1724.0,2962,2917,2872,02. Matriz Elétrica com expans╞o 100 por cento renovável
Óleos Comb,310.0,0,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Biomassa,4036.0,8436,5688,5266,02. Matriz Elétrica com expans╞o 100 por cento renovável
Eólica,2886.0,24735,60504,92686,02. Matriz Elétrica com expans╞o 100 por cento renovável
Solar,5.0,1722,10654,22739,02. Matriz Elétrica com expans╞o 100 por cento renovável
Outros,427.0,427,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
Pot. Compl.,0.0,0,0,0,02. Matriz Elétrica com expans╞o 100 por cento renovável
GD,1.0,3014,6338,11463,02. Matriz Elétrica com expans╞o 100 por cento renovável
Hidro,48809.0,70464,73081,71909,25. Expans╞o de 10.000 MW de Usinas Nucleares
Gás Natural,5804.0,4926,6765,9640,25. Expans╞o de 10.000 MW de Usinas Nucleares
Carvão,1827.0,622,285,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
Nuclear,1724.0,2962,7927,11890,25. Expans╞o de 10.000 MW de Usinas Nucleares
Óleos Comb,310.0,0,0,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
Biomassa,4036.0,4590,4326,4096,25. Expans╞o de 10.000 MW de Usinas Nucleares
Eólica,2886.0,23955,47264,64110,25. Expans╞o de 10.000 MW de Usinas Nucleares
Solar,5.0,1722,5844,17929,25. Expans╞o de 10.000 MW de Usinas Nucleares
Outros,427.0,427,427,427,25. Expans╞o de 10.000 MW de Usinas Nucleares
Pot. Compl.,0.0,0,0,0,25. Expans╞o de 10.000 MW de Usinas Nucleares
GD,1.0,3014,6338,11463,25. Expans╞o de 10.000 MW de Usinas Nucleares
Hidro,49442.0,54443,61097,61177,01. Estagnaç╞o
Gás Natural,5957.0,2247,1798,1065,01. Estagnaç╞o
Carvão,1827.0,235,208,0,01. Estagnaç╞o
Nuclear,1724.0,2872,2917,2917,01. Estagnaç╞o
Óleos Comb,772.0,0,0,0,01. Estagnaç╞o
Biomassa,4036.0,4590,4326,4096,01. Estagnaç╞o
Eólica,2886.0,7130,2707,3095,01. Estagnaç╞o
Solar,5.0,545,0,0,01. Estagnaç╞o
Outros,427.0,427,427,427,01. Estagnaç╞o
Pot. Compl.,0.0,0,0,0,01. Estagnaç╞o
GD,0.0,1146,2092,3664,01. Estagnaç╞o
Hidro,48825.0,72634,82643,85494,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Gás Natural,5788.0,4564,5770,9803,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Carvão,1827.0,584,285,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Nuclear,1724.0,2962,3007,3007,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Óleos Comb,310.0,0,0,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Biomassa,4036.0,7961,7684,7466,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Eólica,2886.0,19992,44776,61884,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Solar,5.0,545,1327,11919,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Outros,427.0,427,427,427,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Pot. Compl.,0.0,0,0,0,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
GD,1.0,3014,6338,11463,39.TodoTI Potencial Hidrelétrico Inventariado sem áreas de interferência
Hidro,46646.0,65419,63064,57097,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Gás Natural,6712.0,2792,3074,1302,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Carvão,1883.0,584,246,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Nuclear,1769.0,3000,2962,2917,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Óleos Comb,1178.0,0,0,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Biomassa,4036.0,9070,7794,7071,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Eólica,2886.0,25122,55342,86091,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Solar,5.0,3254,13011,25096,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Outros,427.0,427,427,427,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Pot. Compl.,0.0,0,0,0,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
GD,1.0,3014,6338,11463,06. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica) sem emissΣes
Hidro,48809.0,72933,82495,84803,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Gás Natural,5804.0,4438,5354,9335,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Carvão,1827.0,584,285,0,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Nuclear,1724.0,2929,3007,3007,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Óleos Comb,310.0,0,0,0,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Biomassa,4036.0,8169,7905,7675,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Eólica,2886.0,19645,45120,66236,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Solar,5.0,545,1327,8519,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Outros,427.0,427,427,427,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Pot. Compl.,0.0,0,0,0,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
GD,1.0,3014,6338,11463,45. Integraç╞o Elétrica com países da América do Sul com custo do sistema de transmiss╞o 50 por cento maior
Hidro,48809.0,70434,73128,71910,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Gás Natural,5804.0,4887,7319,10622,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Carvão,1827.0,622,285,0,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Nuclear,1724.0,2962,3007,3052,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Óleos Comb,310.0,0,0,0,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Biomassa,4036.0,4590,4326,4096,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Eólica,2886.0,24023,48311,68691,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Solar,5.0,1722,9117,21202,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Outros,427.0,427,427,427,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
GD,1.0,3014,6338,11463,20. Reduç╞o de 45 por cento no CAPEX de Usina Nuclear
Hidro,48825.0,70470,72968,72080,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Gás Natural,5788.0,4935,6988,10544,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Carvão,1827.0,622,246,0,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Nuclear,1724.0,2962,3007,3052,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Óleos Comb,310.0,0,0,0,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Biomassa,4036.0,4590,4326,4096,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Eólica,2886.0,23940,48920,68679,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Solar,5.0,1722,9037,21122,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Outros,427.0,427,427,427,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Pot. Compl.,0.0,0,0,0,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
GD,1.0,3014,6338,11463,34. UHEs em áreas de interferência com Unidades de Conservaç╞o (UC) com CAPEX dobrado
Hidro,48809.0,68159,75763,76941,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,5804.0,3749,4806,8308,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1827.0,810,285,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1724.0,2962,3007,3007,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,310.0,0,0,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,4036.0,14128,16580,17077,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,2886.0,18889,43725,60829,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,5.0,545,1327,13412,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,427.0,427,427,427,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,0,0,0,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,1.0,3014,6338,11463,19. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,48809.0,72398,82400,85489,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Gás Natural,5804.0,4470,5715,10245,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Carvão,1827.0,584,285,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Nuclear,1724.0,3889,3989,3989,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,310.0,0,0,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Biomassa,4036.0,7835,7570,7340,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Eólica,2886.0,19522,44207,61848,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Solar,5.0,545,1327,10661,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Outros,427.0,427,427,427,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
GD,1.0,3014,6338,11463,57. Reduç╞o de 45 por cento no CAPEX e no OPEX de Usina Nuclear
Hidro,48825.0,66787,72219,71804,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Gás Natural,5788.0,3904,4659,8491,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Carvão,1827.0,622,285,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Nuclear,1724.0,2962,3007,3035,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Óleos Comb,310.0,0,0,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Biomassa,4036.0,12168,13444,13096,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Eólica,2886.0,22253,48528,67301,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Solar,5.0,545,3350,15846,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Outros,427.0,427,427,427,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Pot. Compl.,0.0,0,0,0,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
GD,1.0,3014,6338,11463,18. Aumento do fator de capacidade das usinas a bagaço usando insumo com custo 50 por cento maior na entressafra
Hidro,48825.0,70716,72106,71841,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Gás Natural,5788.0,5016,6495,10360,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Carvão,1827.0,641,246,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Nuclear,1724.0,2962,3007,3007,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Óleos Comb,311.0,0,0,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Biomassa,4036.0,4590,4292,3978,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Eólica,2886.0,24870,56931,86578,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Solar,5.0,1954,5584,9542,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Outros,427.0,427,427,427,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Pot. Compl.,0.0,0,0,0,28. Capacidade Instalada de GD limitada a 25 GW em 2050
GD,0.0,1507,3169,5731,28. Capacidade Instalada de GD limitada a 25 GW em 2050
Hidro,48809.0,70190,80237,82228,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Gás Natural,5804.0,4371,4964,9685,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Carvão,1827.0,584,285,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Nuclear,1724.0,11593,12117,12117,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Óleos Comb,310.0,0,0,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Biomassa,4036.0,6290,6026,5796,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Eólica,2886.0,15668,40537,60075,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Solar,5.0,545,1327,9673,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Outros,427.0,427,427,427,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Pot. Compl.,0.0,0,0,0,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
GD,1.0,3014,6338,11463,58. Reduç╞o de 50 por cento no CAPEX e no OPEX de Usina Nuclear
Hidro,48825.0,72957,80945,82865,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Gás Natural,5788.0,4842,5969,11143,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Carvão,1827.0,622,285,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Nuclear,1724.0,2962,3007,3007,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Óleos Comb,310.0,0,0,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Biomassa,4036.0,7419,7155,6925,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Eólica,2886.0,19893,46804,62222,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Solar,5.0,545,1327,13412,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Outros,427.0,427,427,427,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Pot. Compl.,0.0,0,0,0,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
GD,1.0,3014,6338,11463,30. Potencial Inventariado Total exceto UHEs em áreas de interferência com Unidades de Conservaç╞o (UC)
Hidro,48825.0,72956,82679,85938,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Gás Natural,5788.0,4780,6011,10465,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Carvão,1827.0,618,285,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Nuclear,1724.0,2962,3007,3007,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Óleos Comb,310.0,0,0,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Biomassa,4036.0,7755,7490,7260,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Eólica,2886.0,19625,44694,60141,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Solar,5.0,545,1327,12761,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Outros,427.0,427,427,427,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Pot. Compl.,0.0,0,0,0,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
GD,1.0,3014,6338,11463,50. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Hidro,48825.0,67650,79661,82216,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Gás Natural,5788.0,3652,5436,7493,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Carvão,1827.0,641,246,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Nuclear,1724.0,2962,2962,3007,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Óleos Comb,310.0,0,0,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Biomassa,4036.0,14128,16580,17077,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Eólica,2886.0,19664,39283,63787,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Solar,5.0,545,1323,5994,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Outros,427.0,427,427,427,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Pot. Compl.,0.0,0,0,0,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
GD,1.0,3014,6338,11463,54. Repotenciaç╞o e aumento do fator de capacidade das usinas a bagaço usando insumo com custo na entressafra
Hidro,48825.0,71432,77018,81039,09. Integraç╞o Elétrica com países da América do Sul
Gás Natural,5788.0,4502,5297,8289,09. Integraç╞o Elétrica com países da América do Sul
Carvão,1827.0,584,246,0,09. Integraç╞o Elétrica com países da América do Sul
Nuclear,1724.0,3007,3007,3007,09. Integraç╞o Elétrica com países da América do Sul
Óleos Comb,310.0,0,0,0,09. Integraç╞o Elétrica com países da América do Sul
Biomassa,4036.0,8169,8601,8371,09. Integraç╞o Elétrica com países da América do Sul
Eólica,2886.0,21003,49996,69264,09. Integraç╞o Elétrica com países da América do Sul
Solar,5.0,545,1327,9604,09. Integraç╞o Elétrica com países da América do Sul
Outros,427.0,427,427,427,09. Integraç╞o Elétrica com países da América do Sul
Pot. Compl.,0.0,0,0,0,09. Integraç╞o Elétrica com países da América do Sul
GD,1.0,3014,6338,11463,09. Integraç╞o Elétrica com países da América do Sul
Hidro,48825.0,70628,72708,71946,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Gás Natural,5788.0,5066,6669,9905,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Carvão,1827.0,701,246,0,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Nuclear,1724.0,2962,3007,3052,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Óleos Comb,310.0,0,0,0,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Biomassa,4036.0,4590,4315,4096,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Eólica,2886.0,23573,48694,68637,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Solar,5.0,1722,9852,21937,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Outros,427.0,427,427,427,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Pot. Compl.,0.0,0,0,0,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
GD,1.0,3014,6338,11463,15. Eólica Offshore com 20 por cento de reduç╞o de CAPEX
Hidro,48825.0,70334,76418,83774,35. UHEs com interferência após 2040
Gás Natural,5788.0,4717,6797,9848,35. UHEs com interferência após 2040
Carvão,1827.0,622,285,0,35. UHEs com interferência após 2040
Nuclear,1724.0,2962,3007,3007,35. UHEs com interferência após 2040
Óleos Comb,310.0,0,0,0,35. UHEs com interferência após 2040
Biomassa,4036.0,4746,4482,4252,35. UHEs com interferência após 2040
Eólica,2886.0,24138,47903,69291,35. UHEs com interferência após 2040
Solar,5.0,1722,6601,9401,35. UHEs com interferência após 2040
Outros,427.0,427,427,427,35. UHEs com interferência após 2040
Pot. Compl.,0.0,0,0,0,35. UHEs com interferência após 2040
GD,1.0,3014,6338,11463,35. UHEs com interferência após 2040
Hidro,46670.0,67216,67208,67449,40. Efeitos das Mudanças Climáticas (reduç╞o de disponibilidade hídrica)
